,Date,Q
4096,1933-12-18,44.0
4097,1933-12-19,44.0
4098,1933-12-20,44.0
4099,1933-12-21,43.0
4100,1933-12-22,43.0
4101,1933-12-23,43.0
4102,1933-12-24,43.0
4103,1933-12-25,43.0
4104,1933-12-26,42.0
4105,1933-12-27,42.0
4106,1933-12-28,43.0
4107,1933-12-29,58.0
4108,1933-12-30,54.0
4109,1933-12-31,54.0
4110,1934-01-01,48.0
4111,1934-01-02,52.0
4112,1934-01-03,47.0
4113,1934-01-04,41.2
4114,1934-01-05,38.6
4115,1934-01-06,37.0
4116,1934-01-07,37.0
4117,1934-01-08,35.4
4118,1934-01-09,34.6
4119,1934-01-10,33.8
4120,1934-01-11,33.0
4121,1934-01-12,33.0
4122,1934-01-13,32.2
4123,1934-01-14,31.4
4124,1934-01-15,30.6
4125,1934-01-16,30.6
4126,1934-01-17,29.8
4127,1934-01-18,29.0
4128,1934-01-19,29.0
4129,1934-01-20,29.0
4130,1934-01-21,28.2
4131,1934-01-22,27.6
4132,1934-01-23,27.6
4133,1934-01-24,27.6
4134,1934-01-25,26.8
4135,1934-01-26,26.2
4136,1934-01-27,25.4
4137,1934-01-28,25.4
4138,1934-01-29,24.8
4139,1934-01-30,24.8
4140,1934-01-31,24.8
4141,1934-02-01,24.1
4142,1934-02-02,24.1
4143,1934-02-03,23.5
4144,1934-02-04,23.5
4145,1934-02-05,24.1
4146,1934-02-06,26.2
4147,1934-02-07,37.0
4148,1934-02-08,35.4
4149,1934-02-09,30.6
4150,1934-02-10,29.8
4151,1934-02-11,29.0
4152,1934-02-12,29.0
4153,1934-02-13,33.8
4154,1934-02-14,35.4
4155,1934-02-15,30.6
4156,1934-02-16,27.6
4157,1934-02-17,29.8
4158,1934-02-18,35.4
4159,1934-02-19,33.8
4160,1934-02-20,49.0
4161,1934-02-21,49.0
4162,1934-02-22,37.8
4163,1934-02-23,58.0
4164,1934-02-24,62.5
4165,1934-02-25,54.0
4166,1934-02-26,39.4
4167,1934-02-27,26.2
4168,1934-02-28,26.3
4169,1934-03-01,24.1
4170,1934-03-02,29.0
4171,1934-03-03,26.8
4172,1934-03-04,25.4
4173,1934-03-05,24.8
4174,1934-03-06,24.1
4175,1934-03-07,23.5
4176,1934-03-08,22.9
4177,1934-03-09,22.9
4178,1934-03-10,23.5
4179,1934-03-11,22.3
4180,1934-03-12,22.3
4181,1934-03-13,32.2
4182,1934-03-14,42.0
4183,1934-03-15,32.2
4184,1934-03-16,26.2
4185,1934-03-17,24.8
4186,1934-03-18,26.2
4187,1934-03-19,23.5
4188,1934-03-20,23.5
4189,1934-03-21,22.3
4190,1934-03-22,20.9
4191,1934-03-23,19.6
4192,1934-03-24,19.6
4193,1934-03-25,19.0
4194,1934-03-26,18.4
4195,1934-03-27,18.4
4196,1934-03-28,19.6
4197,1934-03-29,19.6
4198,1934-03-30,19.6
4199,1934-03-31,23.5
4200,1934-04-01,108.0
4201,1934-04-02,69.0
4202,1934-04-03,50.0
4203,1934-04-04,33.8
4204,1934-04-05,40.2
4205,1934-04-06,80.0
4206,1934-04-07,60.5
4207,1934-04-08,117.0
4208,1934-04-09,90.0
4209,1934-04-10,132.0
4210,1934-04-11,103.0
4211,1934-04-12,78.0
4212,1934-04-13,53.0
4213,1934-04-14,53.0
4214,1934-04-15,83.0
4215,1934-04-16,73.5
4216,1934-04-17,90.0
4217,1934-04-18,69.0
4218,1934-04-19,67.0
4219,1934-04-20,69.0
4220,1934-04-21,80.5
4221,1934-04-22,58.0
4222,1934-04-23,50.0
4223,1934-04-24,45.0
4224,1934-04-25,42.0
4225,1934-04-26,35.4
4226,1934-04-27,36.2
4227,1934-04-28,34.6
4228,1934-04-29,30.6
4229,1934-04-30,29.0
4230,1934-05-01,67.5
4231,1934-05-02,62.5
4232,1934-05-03,112.5
4233,1934-05-04,117.0
4234,1934-05-05,356.0
4235,1934-05-06,330.0
4236,1934-05-07,268.0
4237,1934-05-08,201.0
4238,1934-05-09,180.0
4239,1934-05-10,174.0
4240,1934-05-11,158.0
4241,1934-05-12,126.0
4242,1934-05-13,241.0
4243,1934-05-14,625.0
4244,1934-05-15,280.0
4245,1934-05-16,179.0
4246,1934-05-17,194.0
4247,1934-05-18,117.0
4248,1934-05-19,92.5
4249,1934-05-20,106.0
4250,1934-05-21,144.0
4251,1934-05-22,280.0
4252,1934-05-23,218.0
4253,1934-05-24,194.0
4254,1934-05-25,191.0
4255,1934-05-26,320.0
4256,1934-05-27,252.0
4257,1934-05-28,158.0
4258,1934-05-29,126.0
4259,1934-05-30,103.0
4260,1934-05-31,100.5
4261,1934-06-01,78.0
4262,1934-06-02,78.0
4263,1934-06-03,156.0
4264,1934-06-04,114.0
4265,1934-06-05,103.0
4266,1934-06-06,114.0
4267,1934-06-07,145.0
4268,1934-06-08,151.0
4269,1934-06-09,111.5
4270,1934-06-10,103.0
4271,1934-06-11,142.0
4272,1934-06-12,165.0
4273,1934-06-13,117.0
4274,1934-06-14,100.5
4275,1934-06-15,103.0
4276,1934-06-16,100.5
4277,1934-06-17,95.0
4278,1934-06-18,85.0
4279,1934-06-19,76.0
4280,1934-06-20,164.0
4281,1934-06-21,183.0
4282,1934-06-22,145.0
4283,1934-06-23,120.0
4284,1934-06-24,236.0
4285,1934-06-25,215.0
4286,1934-06-26,179.0
4287,1934-06-27,158.0
4288,1934-06-28,114.0
4289,1934-06-29,103.0
4290,1934-06-30,87.5
4291,1934-07-01,145.0
4292,1934-07-02,123.0
4293,1934-07-03,344.0
4294,1934-07-04,165.0
4295,1934-07-05,176.0
4296,1934-07-06,252.0
4297,1934-07-07,304.0
4298,1934-07-08,292.0
4299,1934-07-09,505.0
4300,1934-07-10,222.0
4301,1934-07-11,151.0
4302,1934-07-12,123.0
4303,1934-07-13,106.0
4304,1934-07-14,207.0
4305,1934-07-15,108.5
4306,1934-07-16,98.0
4307,1934-07-17,95.0
4308,1934-07-18,99.5
4309,1934-07-19,122.0
4310,1934-07-20,95.0
4311,1934-07-21,80.5
4312,1934-07-22,177.0
4313,1934-07-23,129.0
4314,1934-07-24,165.0
4315,1934-07-25,120.0
4316,1934-07-26,186.0
4317,1934-07-27,126.0
4318,1934-07-28,100.5
4319,1934-07-29,92.5
4320,1934-07-30,80.5
4321,1934-07-31,84.0
4322,1934-08-01,103.0
4323,1934-08-02,83.0
4324,1934-08-03,106.0
4325,1934-08-04,76.0
4326,1934-08-05,67.0
4327,1934-08-06,60.5
4328,1934-08-07,58.0
4329,1934-08-08,71.5
4330,1934-08-09,65.0
4331,1934-08-10,154.0
4332,1934-08-11,90.0
4333,1934-08-12,67.0
4334,1934-08-13,76.0
4335,1934-08-14,106.0
4336,1934-08-15,126.0
4337,1934-08-16,111.5
4338,1934-08-17,85.0
4339,1934-08-18,69.0
4340,1934-08-19,83.0
4341,1934-08-20,90.0
4342,1934-08-21,73.5
4343,1934-08-22,65.0
4344,1934-08-23,71.5
4345,1934-08-24,60.5
4346,1934-08-25,56.0
4347,1934-08-26,60.5
4348,1934-08-27,55.0
4349,1934-08-28,65.0
4350,1934-08-29,117.0
4351,1934-08-30,67.0
4352,1934-08-31,52.0
4353,1934-09-01,52.0
4354,1934-09-02,50.0
4355,1934-09-03,73.5
4356,1934-09-04,132.0
4357,1934-09-05,135.0
4358,1934-09-06,108.5
4359,1934-09-07,194.0
4360,1934-09-08,108.5
4361,1934-09-09,76.0
4362,1934-09-10,85.0
4363,1934-09-11,98.0
4364,1934-09-12,108.5
4365,1934-09-13,92.5
4366,1934-09-14,129.0
4367,1934-09-15,106.0
4368,1934-09-16,98.0
4369,1934-09-17,117.0
4370,1934-09-18,95.0
4371,1934-09-19,90.0
4372,1934-09-20,73.5
4373,1934-09-21,69.0
4374,1934-09-22,76.0
4375,1934-09-23,94.5
4376,1934-09-24,103.0
4377,1934-09-25,129.0
4378,1934-09-26,145.0
4379,1934-09-27,183.0
4380,1934-09-28,207.0
4381,1934-09-29,170.0
4382,1934-09-30,262.0
4383,1934-10-01,278.0
4384,1934-10-02,252.0
4385,1934-10-03,165.0
4386,1934-10-04,165.0
4387,1934-10-05,262.0
4388,1934-10-06,155.0
4389,1934-10-07,117.0
4390,1934-10-08,111.5
4391,1934-10-09,98.0
4392,1934-10-10,111.5
4393,1934-10-11,95.0
4394,1934-10-12,90.0
4395,1934-10-13,80.5
4396,1934-10-14,103.0
4397,1934-10-15,179.0
4398,1934-10-16,186.0
4399,1934-10-17,169.0
4400,1934-10-18,132.0
4401,1934-10-19,103.0
4402,1934-10-20,103.0
4403,1934-10-21,98.0
4404,1934-10-22,148.0
4405,1934-10-23,155.0
4406,1934-10-24,158.0
4407,1934-10-25,179.0
4408,1934-10-26,138.0
4409,1934-10-27,191.0
4410,1934-10-28,162.0
4411,1934-10-29,172.0
4412,1934-10-30,162.0
4413,1934-10-31,138.0
4414,1934-11-01,117.0
4415,1934-11-02,173.0
4416,1934-11-03,151.0
4417,1934-11-04,106.0
4418,1934-11-05,108.5
4419,1934-11-06,106.0
4420,1934-11-07,87.5
4421,1934-11-08,87.5
4422,1934-11-09,98.0
4423,1934-11-10,85.0
4424,1934-11-11,135.0
4425,1934-11-12,108.5
4426,1934-11-13,142.0
4427,1934-11-14,132.0
4428,1934-11-15,173.0
4429,1934-11-16,155.0
4430,1934-11-17,126.0
4431,1934-11-18,191.0
4432,1934-11-19,155.0
4433,1934-11-20,176.0
4434,1934-11-21,145.0
4435,1934-11-22,114.0
4436,1934-11-23,106.0
4437,1934-11-24,100.5
4438,1934-11-25,95.0
4439,1934-11-26,87.5
4440,1934-11-27,85.0
4441,1934-11-28,80.5
4442,1934-11-29,83.0
4443,1934-11-30,92.5
4444,1934-12-01,83.0
4445,1934-12-02,83.0
4446,1934-12-03,78.0
4447,1934-12-04,71.5
4448,1934-12-05,71.5
4449,1934-12-06,111.5
4450,1934-12-07,80.5
4451,1934-12-08,71.5
4452,1934-12-09,67.0
4453,1934-12-10,62.5
4454,1934-12-11,69.0
4455,1934-12-12,188.0
4456,1934-12-13,135.0
4457,1934-12-14,98.0
4458,1934-12-15,83.0
4459,1934-12-16,83.0
4460,1934-12-17,76.0
4461,1934-12-18,71.5
4462,1934-12-19,85.0
4463,1934-12-20,80.5
4464,1934-12-21,69.0
4465,1934-12-22,65.0
4466,1934-12-23,60.5
4467,1934-12-24,58.0
4468,1934-12-25,56.0
4469,1934-12-26,55.0
4470,1934-12-27,54.0
4471,1934-12-28,54.0
4472,1934-12-29,53.0
4473,1934-12-30,52.0
4474,1934-12-31,51.0
4475,1936-01-01,35.4
4476,1936-01-02,34.6
4477,1936-01-03,33.8
4478,1936-01-04,33.0
4479,1936-01-05,32.2
4480,1936-01-06,32.2
4481,1936-01-07,31.4
4482,1936-01-08,31.4
4483,1936-01-09,30.6
4484,1936-01-10,29.8
4485,1936-01-11,29.8
4486,1936-01-12,29.0
4487,1936-01-13,28.2
4488,1936-01-14,28.2
4489,1936-01-15,27.6
4490,1936-01-16,27.6
4491,1936-01-17,27.6
4492,1936-01-18,27.6
4493,1936-01-19,26.2
4494,1936-01-20,26.2
4495,1936-01-21,26.2
4496,1936-01-22,25.4
4497,1936-01-23,25.4
4498,1936-01-24,25.4
4499,1936-01-25,26.2
4500,1936-01-26,33.8
4501,1936-01-27,33.8
4502,1936-01-28,32.2
4503,1936-01-29,29.0
4504,1936-01-30,31.4
4505,1936-01-31,30.6
4506,1936-02-01,27.6
4507,1936-02-02,26.2
4508,1936-02-03,24.8
4509,1936-02-04,29.0
4510,1936-02-05,29.0
4511,1936-02-06,28.2
4512,1936-02-07,24.8
4513,1936-02-08,24.1
4514,1936-02-09,23.5
4515,1936-02-10,22.9
4516,1936-02-11,22.9
4517,1936-02-12,22.9
4518,1936-02-13,22.9
4519,1936-02-14,22.3
4520,1936-02-15,22.3
4521,1936-02-16,21.6
4522,1936-02-17,20.9
4523,1936-02-18,20.9
4524,1936-02-19,20.9
4525,1936-02-20,20.2
4526,1936-02-21,20.2
4527,1936-02-22,20.2
4528,1936-02-23,20.2
4529,1936-02-24,21.6
4530,1936-02-25,28.2
4531,1936-02-26,24.1
4532,1936-02-27,21.6
4533,1936-02-28,20.2
4534,1936-02-29,19.6
4535,1936-03-01,19.6
4536,1936-03-02,20.2
4537,1936-03-03,19.6
4538,1936-03-04,19.6
4539,1936-03-05,19.6
4540,1936-03-06,19.0
4541,1936-03-07,18.4
4542,1936-03-08,18.4
4543,1936-03-09,18.4
4544,1936-03-10,17.8
4545,1936-03-11,17.3
4546,1936-03-12,17.3
4547,1936-03-13,19.0
4548,1936-03-14,19.0
4549,1936-03-15,27.6
4550,1936-03-16,23.5
4551,1936-03-17,20.9
4552,1936-03-18,19.0
4553,1936-03-19,18.4
4554,1936-03-20,18.4
4555,1936-03-21,17.8
4556,1936-03-22,22.3
4557,1936-03-23,29.0
4558,1936-03-24,29.0
4559,1936-03-25,25.4
4560,1936-03-26,20.9
4561,1936-03-27,19.0
4562,1936-03-28,17.8
4563,1936-03-29,17.3
4564,1936-03-30,16.8
4565,1936-03-31,16.3
4566,1936-04-01,15.8
4567,1936-04-02,15.8
4568,1936-04-03,15.3
4569,1936-04-04,15.3
4570,1936-04-05,14.8
4571,1936-04-06,14.8
4572,1936-04-07,14.3
4573,1936-04-08,14.3
4574,1936-04-09,13.8
4575,1936-04-10,13.8
4576,1936-04-11,13.8
4577,1936-04-12,14.3
4578,1936-04-13,15.8
4579,1936-04-14,19.6
4580,1936-04-15,20.9
4581,1936-04-16,52.0
4582,1936-04-17,43.0
4583,1936-04-18,27.6
4584,1936-04-19,19.6
4585,1936-04-20,19.0
4586,1936-04-21,27.6
4587,1936-04-22,39.4
4588,1936-04-23,40.2
4589,1936-04-24,29.8
4590,1936-04-25,37.8
4591,1936-04-26,38.6
4592,1936-04-27,49.0
4593,1936-04-28,33.8
4594,1936-04-29,27.6
4595,1936-04-30,26.8
4596,1936-05-01,25.4
4597,1936-05-02,31.4
4598,1936-05-03,60.5
4599,1936-05-04,76.0
4600,1936-05-05,115.0
4601,1936-05-06,111.5
4602,1936-05-07,144.0
4603,1936-05-08,168.0
4604,1936-05-09,162.0
4605,1936-05-10,117.0
4606,1936-05-11,98.0
4607,1936-05-12,103.0
4608,1936-05-13,120.0
4609,1936-05-14,158.0
4610,1936-05-15,126.0
4611,1936-05-16,292.0
4612,1936-05-17,292.0
4613,1936-05-18,488.0
4614,1936-05-19,585.0
4615,1936-05-20,292.0
4616,1936-05-21,304.0
4617,1936-05-22,304.0
4618,1936-05-23,316.0
4619,1936-05-24,230.0
4620,1936-05-25,172.0
4621,1936-05-26,138.0
4622,1936-05-27,210.0
4623,1936-05-28,162.0
4624,1936-05-29,151.0
4625,1936-05-30,126.0
4626,1936-05-31,100.5
4627,1936-06-01,252.0
4628,1936-06-02,158.0
4629,1936-06-03,206.0
4630,1936-06-04,142.0
4631,1936-06-05,252.0
4632,1936-06-06,202.0
4633,1936-06-07,218.0
4634,1936-06-08,191.0
4635,1936-06-09,420.0
4636,1936-06-10,234.0
4637,1936-06-11,262.0
4638,1936-06-12,172.0
4639,1936-06-13,165.0
4640,1936-06-14,132.0
4641,1936-06-15,145.0
4642,1936-06-16,129.0
4643,1936-06-17,132.0
4644,1936-06-18,187.0
4645,1936-06-19,135.0
4646,1936-06-20,123.0
4647,1936-06-21,238.0
4648,1936-06-22,169.0
4649,1936-06-23,172.0
4650,1936-06-24,206.0
4651,1936-06-25,206.0
4652,1936-06-26,126.0
4653,1936-06-27,103.0
4654,1936-06-28,92.5
4655,1936-06-29,172.0
4656,1936-06-30,132.0
4657,1936-07-01,100.5
4658,1936-07-02,92.5
4659,1936-07-03,114.0
4660,1936-07-04,114.0
4661,1936-07-05,123.0
4662,1936-07-06,132.0
4663,1936-07-07,103.0
4664,1936-07-08,98.0
4665,1936-07-09,111.5
4666,1936-07-10,76.0
4667,1936-07-11,71.5
4668,1936-07-12,69.0
4669,1936-07-13,67.0
4670,1936-07-14,87.5
4671,1936-07-15,69.0
4672,1936-07-16,65.0
4673,1936-07-17,62.5
4674,1936-07-18,58.0
4675,1936-07-19,54.0
4676,1936-07-20,53.0
4677,1936-07-21,53.0
4678,1936-07-22,51.0
4679,1936-07-23,47.0
4680,1936-07-24,48.0
4681,1936-07-25,76.0
4682,1936-07-26,78.0
4683,1936-07-27,67.0
4684,1936-07-28,62.5
4685,1936-07-29,60.5
4686,1936-07-30,67.0
4687,1936-07-31,62.5
4688,1936-08-01,54.0
4689,1936-08-02,48.0
4690,1936-08-03,60.5
4691,1936-08-04,60.5
4692,1936-08-05,51.0
4693,1936-08-06,44.0
4694,1936-08-07,74.0
4695,1936-08-08,53.0
4696,1936-08-09,54.0
4697,1936-08-10,48.0
4698,1936-08-11,60.5
4699,1936-08-12,139.0
4700,1936-08-13,100.5
4701,1936-08-14,65.0
4702,1936-08-15,114.0
4703,1936-08-16,95.0
4704,1936-08-17,95.0
4705,1936-08-18,198.0
4706,1936-08-19,132.0
4707,1936-08-20,95.0
4708,1936-08-21,187.0
4709,1936-08-22,111.5
4710,1936-08-23,85.0
4711,1936-08-24,78.0
4712,1936-08-25,226.0
4713,1936-08-26,120.0
4714,1936-08-27,344.0
4715,1936-08-28,214.0
4716,1936-08-29,126.0
4717,1936-08-30,98.0
4718,1936-08-31,87.5
4719,1936-09-01,87.5
4720,1936-09-02,100.5
4721,1936-09-03,92.5
4722,1936-09-04,158.0
4723,1936-09-05,108.5
4724,1936-09-06,90.0
4725,1936-09-07,100.5
4726,1936-09-08,76.0
4727,1936-09-09,73.5
4728,1936-09-10,100.5
4729,1936-09-11,92.5
4730,1936-09-12,172.0
4731,1936-09-13,114.0
4732,1936-09-14,78.0
4733,1936-09-15,198.0
4734,1936-09-16,210.0
4735,1936-09-17,172.0
4736,1936-09-18,145.0
4737,1936-09-19,183.0
4738,1936-09-20,114.0
4739,1936-09-21,108.5
4740,1936-09-22,242.0
4741,1936-09-23,120.0
4742,1936-09-24,138.0
4743,1936-09-25,304.0
4744,1936-09-26,252.0
4745,1936-09-27,210.0
4746,1936-09-28,132.0
4747,1936-09-29,187.0
4748,1936-09-30,242.0
4749,1936-10-01,206.0
4750,1936-10-02,292.0
4751,1936-10-03,226.0
4752,1936-10-04,262.0
4753,1936-10-05,210.0
4754,1936-10-06,234.0
4755,1936-10-07,162.0
4756,1936-10-08,145.0
4757,1936-10-09,126.0
4758,1936-10-10,114.0
4759,1936-10-11,108.5
4760,1936-10-12,126.0
4761,1936-10-13,108.5
4762,1936-10-14,95.0
4763,1936-10-15,92.5
4764,1936-10-16,90.0
4765,1936-10-17,98.0
4766,1936-10-18,106.0
4767,1936-10-19,95.0
4768,1936-10-20,80.5
4769,1936-10-21,80.5
4770,1936-10-22,129.0
4771,1936-10-23,98.0
4772,1936-10-24,78.0
4773,1936-10-25,73.5
4774,1936-10-26,67.0
4775,1936-10-27,62.5
4776,1936-10-28,60.5
4777,1936-10-29,113.5
4778,1936-10-30,114.0
4779,1936-10-31,80.5
4780,1936-11-01,73.5
4781,1936-11-02,65.0
4782,1936-11-03,60.5
4783,1936-11-04,58.0
4784,1936-11-05,119.0
4785,1936-11-06,158.0
4786,1936-11-07,103.0
4787,1936-11-08,73.5
4788,1936-11-09,62.5
4789,1936-11-10,58.0
4790,1936-11-11,60.5
4791,1936-11-12,62.5
4792,1936-11-13,60.5
4793,1936-11-14,62.5
4794,1936-11-15,58.0
4795,1936-11-16,89.5
4796,1936-11-17,92.5
4797,1936-11-18,65.0
4798,1936-11-19,56.0
4799,1936-11-20,52.0
4800,1936-11-21,50.0
4801,1936-11-22,48.0
4802,1936-11-23,47.0
4803,1936-11-24,45.0
4804,1936-11-25,44.0
4805,1936-11-26,42.0
4806,1936-11-27,41.2
4807,1936-11-28,41.2
4808,1936-11-29,41.2
4809,1936-11-30,67.0
4810,1936-12-01,58.0
4811,1936-12-02,45.0
4812,1936-12-03,41.2
4813,1936-12-04,38.6
4814,1936-12-05,37.8
4815,1936-12-06,37.0
4816,1936-12-07,36.2
4817,1936-12-08,35.4
4818,1936-12-09,34.6
4819,1936-12-10,33.8
4820,1936-12-11,33.8
4821,1936-12-12,33.8
4822,1936-12-13,33.8
4823,1936-12-14,33.0
4824,1936-12-15,32.2
4825,1936-12-16,31.4
4826,1936-12-17,30.6
4827,1936-12-18,33.0
4828,1936-12-19,36.2
4829,1936-12-20,36.2
4830,1936-12-21,32.2
4831,1936-12-22,30.6
4832,1936-12-23,29.8
4833,1936-12-24,29.8
4834,1936-12-25,29.0
4835,1936-12-26,31.4
4836,1936-12-27,34.6
4837,1936-12-28,35.4
4838,1936-12-29,31.4
4839,1936-12-30,29.8
4840,1936-12-31,29.0
4841,1937-01-01,29.0
4842,1937-01-02,28.2
4843,1937-01-03,27.6
4844,1937-01-04,27.6
4845,1937-01-05,28.2
4846,1937-01-06,27.6
4847,1937-01-07,26.2
4848,1937-01-08,24.8
4849,1937-01-09,24.1
4850,1937-01-10,24.1
4851,1937-01-11,24.1
4852,1937-01-12,23.5
4853,1937-01-13,23.5
4854,1937-01-14,22.9
4855,1937-01-15,22.9
4856,1937-01-16,22.3
4857,1937-01-17,24.1
4858,1937-01-18,21.6
4859,1937-01-19,21.6
4860,1937-01-20,21.6
4861,1937-01-21,21.6
4862,1937-01-22,21.6
4863,1937-01-23,20.9
4864,1937-01-24,24.1
4865,1937-01-25,27.6
4866,1937-01-26,21.6
4867,1937-01-27,21.6
4868,1937-01-28,21.6
4869,1937-01-29,21.6
4870,1937-01-30,21.6
4871,1937-01-31,20.9
4872,1937-02-01,20.2
4873,1937-02-02,19.6
4874,1937-02-03,18.4
4875,1937-02-04,17.3
4876,1937-02-05,17.8
4877,1937-02-06,18.4
4878,1937-02-07,21.6
4879,1937-02-08,22.9
4880,1937-02-09,22.3
4881,1937-02-10,20.9
4882,1937-02-11,19.6
4883,1937-02-12,19.0
4884,1937-02-13,19.0
4885,1937-02-14,18.4
4886,1937-02-15,18.4
4887,1937-02-16,18.4
4888,1937-02-17,18.4
4889,1937-02-18,17.8
4890,1937-02-19,17.8
4891,1937-02-20,17.8
4892,1937-02-21,17.8
4893,1937-02-22,17.8
4894,1937-02-23,17.8
4895,1937-02-24,17.8
4896,1937-02-25,17.3
4897,1937-02-26,17.8
4898,1937-02-27,17.8
4899,1937-02-28,17.3
4900,1937-03-01,17.3
4901,1937-03-02,17.3
4902,1937-03-03,17.3
4903,1937-03-04,17.3
4904,1937-03-05,18.4
4905,1937-03-06,20.2
4906,1937-03-07,20.9
4907,1937-03-08,21.6
4908,1937-03-09,18.4
4909,1937-03-10,15.8
4910,1937-03-11,15.3
4911,1937-03-12,15.3
4912,1937-03-13,15.3
4913,1937-03-14,15.8
4914,1937-03-15,19.0
4915,1937-03-16,19.6
4916,1937-03-17,17.3
4917,1937-03-18,17.8
4918,1937-03-19,25.4
4919,1937-03-20,24.8
4920,1937-03-21,19.0
4921,1937-03-22,16.8
4922,1937-03-23,16.3
4923,1937-03-24,16.3
4924,1937-03-25,16.3
4925,1937-03-26,16.8
4926,1937-03-27,15.8
4927,1937-03-28,14.8
4928,1937-03-29,14.8
4929,1937-03-30,14.8
4930,1937-03-31,14.3
4931,1937-04-01,14.3
4932,1937-04-02,14.8
4933,1937-04-03,15.3
4934,1937-04-04,15.3
4935,1937-04-05,15.8
4936,1937-04-06,15.8
4937,1937-04-07,17.3
4938,1937-04-08,14.8
4939,1937-04-09,13.8
4940,1937-04-10,13.3
4941,1937-04-11,14.3
4942,1937-04-12,14.8
4943,1937-04-13,14.3
4944,1937-04-14,15.3
4945,1937-04-15,27.6
4946,1937-04-16,19.6
4947,1937-04-17,18.4
4948,1937-04-18,17.3
4949,1937-04-19,22.3
4950,1937-04-20,33.8
4951,1937-04-21,26.8
4952,1937-04-22,20.9
4953,1937-04-23,19.6
4954,1937-04-24,17.8
4955,1937-04-25,29.0
4956,1937-04-26,36.0
4957,1937-04-27,63.0
4958,1937-04-28,48.0
4959,1937-04-29,52.0
4960,1937-04-30,49.0
4961,1937-05-01,43.0
4962,1937-05-02,56.0
4963,1937-05-03,55.0
4964,1937-05-04,67.0
4965,1937-05-05,98.0
4966,1937-05-06,78.0
4967,1937-05-07,98.0
4968,1937-05-08,35.4
4969,1937-05-09,62.5
4970,1937-05-10,160.0
4971,1937-05-11,234.0
4972,1937-05-12,176.0
4973,1937-05-13,179.0
4974,1937-05-14,151.0
4975,1937-05-15,114.0
4976,1937-05-16,196.0
4977,1937-05-17,198.0
4978,1937-05-18,158.0
4979,1937-05-19,176.0
4980,1937-05-20,194.0
4981,1937-05-21,117.0
4982,1937-05-22,103.0
4983,1937-05-23,274.0
4984,1937-05-24,234.0
4985,1937-05-25,135.0
4986,1937-05-26,132.0
4987,1937-05-27,120.0
4988,1937-05-28,158.0
4989,1937-05-29,316.0
4990,1937-05-30,344.0
4991,1937-05-31,344.0
4992,1937-06-01,183.0
4993,1937-06-02,138.0
4994,1937-06-03,117.0
4995,1937-06-04,103.0
4996,1937-06-05,95.0
4997,1937-06-06,92.5
4998,1937-06-07,120.0
4999,1937-06-08,108.5
5000,1937-06-09,95.0
5001,1937-06-10,111.5
5002,1937-06-11,126.0
5003,1937-06-12,129.0
5004,1937-06-13,138.0
5005,1937-06-14,179.0
5006,1937-06-15,233.0
5007,1937-06-16,304.0
5008,1937-06-17,198.0
5009,1937-06-18,151.0
5010,1937-06-19,151.0
5011,1937-06-20,194.0
5012,1937-06-21,344.0
5013,1937-06-22,165.0
5014,1937-06-23,298.0
5015,1937-06-24,169.0
5016,1937-06-25,187.0
5017,1937-06-26,242.0
5018,1937-06-27,138.0
5019,1937-06-28,114.0
5020,1937-06-29,106.0
5021,1937-06-30,95.0
5022,1937-07-01,85.0
5023,1937-07-02,80.5
5024,1937-07-03,80.5
5025,1937-07-04,83.0
5026,1937-07-05,85.0
5027,1937-07-06,117.0
5028,1937-07-07,103.0
5029,1937-07-08,87.5
5030,1937-07-09,95.0
5031,1937-07-10,85.0
5032,1937-07-11,138.0
5033,1937-07-12,114.0
5034,1937-07-13,120.0
5035,1937-07-14,165.0
5036,1937-07-15,123.0
5037,1937-07-16,90.0
5038,1937-07-17,80.5
5039,1937-07-18,73.5
5040,1937-07-19,73.5
5041,1937-07-20,73.5
5042,1937-07-21,69.0
5043,1937-07-22,65.0
5044,1937-07-23,73.5
5045,1937-07-24,83.0
5046,1937-07-25,76.0
5047,1937-07-26,78.0
5048,1937-07-27,78.0
5049,1937-07-28,62.5
5050,1937-07-29,80.5
5051,1937-07-30,62.5
5052,1937-07-31,54.0
5053,1937-08-01,52.0
5054,1937-08-02,103.0
5055,1937-08-03,78.0
5056,1937-08-04,62.5
5057,1937-08-05,56.0
5058,1937-08-06,80.5
5059,1937-08-07,92.5
5060,1937-08-08,78.0
5061,1937-08-09,83.0
5062,1937-08-10,69.0
5063,1937-08-11,76.0
5064,1937-08-12,90.0
5065,1937-08-13,103.5
5066,1937-08-14,155.0
5067,1937-08-15,135.0
5068,1937-08-16,111.5
5069,1937-08-17,237.0
5070,1937-08-18,176.0
5071,1937-08-19,117.0
5072,1937-08-20,95.0
5073,1937-08-21,83.0
5074,1937-08-22,85.0
5075,1937-08-23,111.5
5076,1937-08-24,132.0
5077,1937-08-25,103.0
5078,1937-08-26,85.0
5079,1937-08-27,87.5
5080,1937-08-28,80.5
5081,1937-08-29,95.0
5082,1937-08-30,114.0
5083,1937-08-31,114.0
5084,1937-09-01,126.0
5085,1937-09-02,108.5
5086,1937-09-03,92.5
5087,1937-09-04,96.0
5088,1937-09-05,198.0
5089,1937-09-06,123.0
5090,1937-09-07,100.5
5091,1937-09-08,83.0
5092,1937-09-09,76.0
5093,1937-09-10,71.5
5094,1937-09-11,69.0
